Filename,BT_easiness,Google WC,Inflected_Tokens,Derivational_Tokens,Tokens_w_Prefixes,Tokens_w_Affixes,Compounds,number_prefixes_per_cw,number_roots_per_cw,number_suffixes_per_cw,number_affixes_per_cw,num_morphemes_per_lemma,num_morphemes_per_cw,prefix_family_size_per_cw,root_family_size_per_cw,suffix_family_size_per_cw,affix_family_size_per_cw,perc_more_freq_words_morpho_family_prefix_per_cw,prefix_freq_per_cw,prefix_log_freq_per_cw,perc_more_freq_words_morpho_family_root,root_freq,root_log_freq,perc_more_freq_words_morpho_family_suffix_per_cw,suffix_freq_per_cw,suffix_log_freq_per_cw,perc_more_freq_words_morpho_family_affix_per_cw,affix_freq_per_cw,affix_log_freq_per_cw,prefix_in_hapax_per_cw,hapax_in_prefix_per_cw,suffix_in_hapax_per_cw,hapax_in_suffix_per_cw,affix_in_hapax_per_cw,hapax_in_affix_per_cw,prefix_len_per_cw,suffix_len_per_cw,affix_len_per_cw,mean_subset_inflectional_variety_10,inflectional_TTR_10,inflectional_MCI_10,mean_subset_derivational_variety_10,derivational_TTR_10,derivational_MCI_10
5487.txt,-2.236364023,157,0.289855072,0.217391304,0.057971014,0.173913043,0,0.057971014,0.985507246,0.188405797,0.246376812,1.231884058,1.52173913,17.82608696,11.86956522,237.4637681,255.2898551,0.276182209,49900.89855,0.330890395,8.368786259,133301.3768,4.386106125,3.295270641,293368.029,1.112262336,3.57145285,343268.9275,1.443152731,2.06E-06,0.000138815,2.48E-05,0.002691223,2.69E-05,0.002830039,0.144927536,0.507246377,0.652173913,2.714285714,0.173015873,-0.183673469,2.285714286,0.952380952,0.183673469
5489.txt,1.088157073,175,0.379310345,0.068965517,0.017241379,0.051724138,0,0.017241379,0.965517241,0.051724138,0.068965517,1.034482759,1.413793103,0.189655172,10.32758621,18.98275862,19.17241379,0,246.3793103,0.071638487,1.724137931,185958.5172,4.685384222,0.096809858,32945.48276,0.281746379,0.096809858,33191.86207,0.353384866,0,0,8.38E-07,0.000133179,8.38E-07,0.000133179,0.086206897,0.172413793,0.25862069,3,0.208333333,0.166666667,0.666666667,0.5,-0.222222222
5490.txt,-1.280354124,180,0.432432432,0.135135135,0.027027027,0.121621622,0.040540541,0.027027027,1.013513514,0.148648649,0.175675676,1.189189189,1.621621622,7.121621622,18.09459459,265.4594595,272.5810811,0.932129609,34506.54054,0.156214812,4.991359191,146820.4054,4.810474545,2.023403998,496943.4054,0.957222128,2.955533606,531449.9459,1.11343694,1.52E-06,6.68E-05,4.18E-06,0.002377861,5.70E-06,0.002444666,0.081081081,0.310810811,0.391891892,3,0.21875,-0.25,1.25,0.5375,-0.21875
5491.txt,-0.310441961,177,0.345679012,0.222222222,0.024691358,0.197530864,0.061728395,0.024691358,0.962962963,0.209876543,0.234567901,1.197530864,1.543209877,7.345679012,12.35802469,256.2962963,263.6419753,0.302287774,31773.11111,0.147375734,8.386699116,192575.1975,4.537390372,5.067249008,526852.2346,1.279908795,5.369536781,558625.3457,1.427284528,3.88E-07,7.06E-05,6.67E-06,0.002551911,7.06E-06,0.002622479,0.037037037,0.481481481,0.518518519,2.888888889,0.188888889,-0.234567901,1.666666667,0.77037037,0.074074074
5492.txt,-0.047101884,186,0.301587302,0.111111111,0.031746032,0.079365079,0.015873016,0.031746032,0.920634921,0.079365079,0.111111111,1.031746032,1.333333333,8.031746032,13.14285714,33.28571429,41.31746032,0.022231115,43396.95238,0.188909268,4.156632907,117262.0794,4.395283418,1.092230078,55072.71429,0.45790849,1.114461193,98469.66667,0.646817758,4.41E-07,5.64E-05,5.72E-06,0.000323689,6.16E-06,0.000380089,0.063492063,0.238095238,0.301587302,2.714285714,0.171428571,-0.326530612,0.857142857,0.666666667,-0.163265306
5493.txt,-0.19506093,136,0.245283019,0.037735849,0,0.037735849,0.056603774,0,1.037735849,0.037735849,0.037735849,1.075471698,1.320754717,0,21.33962264,44.75471698,44.75471698,0,0,0,4.834291073,254871.2453,5.137935483,0.518805668,96426.37736,0.233838002,0.518805668,96426.37736,0.233838002,0,0,7.39E-07,0.000478038,7.39E-07,0.000478038,0,0.094339623,0.094339623,2.333333333,0.133333333,-0.444444444,0.333333333,0.333333333,-0.611111111
5494.txt,-0.038100485,139,0.156862745,0.019607843,0,0.019607843,0.019607843,0,1.019607843,0.019607843,0.019607843,1.039215686,1.196078431,0,15.11764706,4,4,0,0,0,1.315789474,231285.9412,4.703890913,0.202839757,12854.70588,0.114051614,0.202839757,12854.70588,0.114051614,0,0,3.29E-07,3.33E-05,3.29E-07,3.33E-05,0,0.039215686,0.039215686,1.666666667,0.066666667,-0.722222222,0.166666667,0.166666667,-0.805555556
5495.txt,0.716756594,165,0.316666667,0.116666667,0,0.116666667,0.016666667,0,1.016666667,0.116666667,0.116666667,1.133333333,1.45,0,10.56666667,48.15,48.15,0,0,0,1.773420479,270210.4167,4.918471306,1.945115135,80998.2,0.618062185,1.945115135,80998.2,0.618062185,0,0,2.75E-06,0.000527834,2.75E-06,0.000527834,0,0.15,0.15,3.166666667,0.216666667,-0.472222222,0.833333333,0.5,-0.527777778
5496.txt,-0.774668028,194,0.441176471,0.147058824,0.014705882,0.132352941,0.029411765,0.014705882,1,0.132352941,0.147058824,1.147058824,1.588235294,0.117647059,13.27941176,178,178.1176471,0,62.51470588,0.053360163,5.426565054,148157.0588,4.70558256,1.314188701,445850.6029,0.835377241,1.314188701,445913.1176,0.888737404,3.46E-06,2.27E-06,6.03E-06,0.001419925,9.49E-06,0.001422197,0.058823529,0.338235294,0.397058824,3.428571429,0.25,-0.367346939,1.428571429,0.714285714,-0.081632653
5497.txt,0.089047105,179,0.2,0.066666667,0.026666667,0.04,0.026666667,0.026666667,1,0.04,0.066666667,1.066666667,1.266666667,5.84,14.69333333,11.10666667,16.94666667,0.063693553,13781.61333,0.152265433,1.669932858,144239.9467,4.62596471,0.358777346,12687.84,0.217087733,0.422470899,26469.45333,0.369353165,1.14E-06,8.45E-05,3.86E-06,0.000164787,4.99E-06,0.00024924,0.066666667,0.12,0.186666667,2.5,0.1625,-0.4375,0.625,0.375,-0.296875
5498.txt,-0.018214118,178,0.277777778,0.018518519,0,0.018518519,0,0,0.981481481,0.018518519,0.018518519,1,1.277777778,0,19.92592593,5.981481481,5.981481481,0,0,0,0.911228689,237929.4444,4.749477853,0.092017483,18108.09259,0.11093086,0.092017483,18108.09259,0.11093086,0,0,1.33E-07,2.00E-05,1.33E-07,2.00E-05,0,0.074074074,0.074074074,2.666666667,0.191666667,-0.055555556,0.166666667,0.166666667,-0.805555556
5499.txt,-0.299762312,138,0.423728814,0.101694915,0,0.101694915,0.016949153,0,1,0.101694915,0.101694915,1.101694915,1.525423729,0,15.49152542,110.5084746,110.5084746,0,0,0,2.54665297,229864.1186,4.826300302,0.419530262,154318.9492,0.59356406,0.419530262,154318.9492,0.59356406,0,0,5.61E-06,0.001031665,5.61E-06,0.001031665,0,0.254237288,0.254237288,3.833333333,0.288888889,0.472222222,1,0.833333333,-0.5
5500.txt,-0.292949238,160,0.436363636,0.127272727,0,0.127272727,0,0,0.963636364,0.127272727,0.127272727,1.090909091,1.527272727,0,13.18181818,262.2,262.2,0,0,0,2.348339858,128432.7818,4.485835054,0.433738554,520166.3455,0.832432376,0.433738554,520166.3455,0.832432376,0,0,4.04E-06,0.002533601,4.04E-06,0.002533601,0,0.272727273,0.272727273,2.833333333,0.2,-0.361111111,1,0.583333333,-0.5
5502.txt,0.202320968,151,0.253968254,0.015873016,0,0.015873016,0,0,0.968253968,0.015873016,0.015873016,0.984126984,1.238095238,0,16.93650794,5.444444444,5.444444444,0,0,0,0.144300144,174363.7778,4.60289827,0.027847396,6818.428571,0.089413093,0.027847396,6818.428571,0.089413093,0,0,9.24E-07,6.13E-05,9.24E-07,6.13E-05,0,0.047619048,0.047619048,2.714285714,0.204761905,-0.326530612,0.142857143,0.142857143,-0.836734694
5503.txt,0.56670268,160,0.454545455,0.127272727,0.018181818,0.109090909,0.036363636,0.018181818,1,0.145454545,0.163636364,1.163636364,1.618181818,5.618181818,15.34545455,226.8909091,232.5090909,0.106257379,24298.70909,0.111380834,5.737078233,218970.0364,4.9227798,2.125584632,447061.4364,0.900948073,2.231842011,471360.1455,1.012328907,3.13E-07,6.46E-05,3.29E-06,0.001817339,3.61E-06,0.001881943,0.018181818,0.345454545,0.363636364,3.5,0.283333333,0.416666667,1.5,0.833333333,0.25
5504.txt,0.288768108,163,0.337837838,0.094594595,0.027027027,0.067567568,0.013513514,0.027027027,0.932432432,0.067567568,0.094594595,1.027027027,1.364864865,1.121621622,12.55405405,60.39189189,61.51351351,0,421.027027,0.113270869,4.018830861,172846.9595,4.517509049,0.127641825,85256.22973,0.393028098,0.127641825,85677.25676,0.506298967,4.01E-06,1.04E-05,8.65E-06,0.000734861,1.27E-05,0.0007453,0.108108108,0.175675676,0.283783784,3.375,0.25625,-0.078125,0.875,0.5,-0.265625
5505.txt,0.597587392,146,0.431034483,0.034482759,0,0.034482759,0,0,0.965517241,0.034482759,0.034482759,1,1.431034483,0,11.4137931,46.37931034,46.37931034,0,0,0,0.91954023,200641.8621,4.636769837,0.331979989,78031.43103,0.213868438,0.331979989,78031.43103,0.213868438,0,0,1.15E-06,0.000543371,1.15E-06,0.000543371,0,0.051724138,0.051724138,4,0.316666667,0.5,0.333333333,0.333333333,-0.611111111
5506.txt,0.588440804,149,0.305084746,0.06779661,0,0.06779661,0.016949153,0,1.016949153,0.06779661,0.06779661,1.084745763,1.389830508,0,18.25423729,18.71186441,18.71186441,0,0,0,3.162748269,213304.3729,4.904000728,0.537534662,60100.40678,0.400523957,0.537534662,60100.40678,0.400523957,0,0,1.51E-06,0.000151869,1.51E-06,0.000151869,0,0.203389831,0.203389831,2.666666667,0.168518519,-0.388888889,0.666666667,0.5,-0.222222222
5507.txt,0.473326041,151,0.283333333,0.116666667,0.016666667,0.1,0,0.016666667,1,0.1,0.116666667,1.116666667,1.4,8.316666667,11.6,182,190.3166667,0.043507363,36260.96667,0.10562651,1.533498226,111953.8667,4.531288194,0.328401903,278465.5667,0.619055083,0.371909266,314726.5333,0.724681593,2.30E-07,7.72E-05,4.29E-06,0.001877028,4.52E-06,0.001954272,0.033333333,0.216666667,0.25,2.333333333,0.133333333,-0.611111111,1.166666667,0.666666667,0.027777778
5508.txt,-1.253895746,178,0.420289855,0.057971014,0.014492754,0.043478261,0.014492754,0.014492754,0.913043478,0.043478261,0.057971014,0.971014493,1.391304348,5.188405797,11.43478261,65.69565217,70.88405797,0.032476759,34817.21739,0.092473089,2.580149319,182001.8841,4.382514885,0.911875128,133598.8406,0.276456945,0.944351887,168416.058,0.368930034,9.65E-08,3.58E-05,1.03E-06,0.000508243,1.12E-06,0.000544066,0.028985507,0.086956522,0.115942029,3.571428571,0.261904762,-0.204081633,0.571428571,0.285714286,-0.346938776
5509.txt,-0.022685534,160,0.408450704,0.028169014,0.014084507,0.014084507,0.014084507,0.014084507,0.901408451,0.014084507,0.028169014,0.929577465,1.338028169,2.084507042,9.605633803,2.112676056,4.197183099,0,4670.704225,0.077755503,1.61971831,156628.3239,4.028131613,0,10068.12676,0.08245362,0,14738.83099,0.160209123,2.97E-07,1.52E-05,1.58E-07,1.74E-05,4.55E-07,3.26E-05,0.028169014,0.014084507,0.042253521,2.875,0.1875,-0.390625,0.25,0.25,-0.71875
5510.txt,-0.539312321,175,0.379310345,0.155172414,0.034482759,0.120689655,0,0.034482759,1,0.120689655,0.155172414,1.155172414,1.534482759,6.568965517,13.43103448,131.637931,138.2068966,0.121483973,21902.37931,0.176793767,2.140804598,117014.2069,4.58221724,1.635337388,295929.1897,0.740977755,1.756821362,317831.569,0.917771521,2.60E-07,5.06E-05,4.74E-06,0.001342446,5.00E-06,0.001393054,0.120689655,0.293103448,0.413793103,3.333333333,0.241666667,0.388888889,1.5,0.833333333,0.083333333
5511.txt,-0.145411211,166,0.419354839,0.064516129,0,0.064516129,0,0,0.967741935,0.064516129,0.064516129,1.032258065,1.451612903,0,10.32258065,133.1129032,133.1129032,0,0,0,1.778033794,166941.629,4.731769757,0.435794851,296969.1613,0.429871487,0.435794851,296969.1613,0.429871487,0,0,1.87E-06,0.00131813,1.87E-06,0.00131813,0,0.129032258,0.129032258,3.857142857,0.342857143,-0.020408163,0.428571429,0.357142857,-0.795918367
5512.txt,-0.326560269,163,0.366197183,0.084507042,0.028169014,0.056338028,0.014084507,0.028169014,0.957746479,0.056338028,0.084507042,1.042253521,1.408450704,0.957746479,8.929577465,154.4788732,155.4366197,0.363525692,3168.352113,0.134453886,2.133232035,174295.507,4.59498866,0.153812655,227367.831,0.372097448,0.517338347,230536.1831,0.506551334,6.77E-08,2.18E-06,2.39E-06,0.001481778,2.46E-06,0.001483954,0.084507042,0.112676056,0.197183099,2.625,0.1625,-0.421875,0.625,0.34375,-0.546875
5513.txt,-0.806283898,193,0.325581395,0.174418605,0.023255814,0.151162791,0.034883721,0.023255814,0.988372093,0.162790698,0.186046512,1.174418605,1.5,7.034883721,12.29069767,279.255814,286.2906977,0.076836841,20802.72093,0.136996107,4.559897467,166826.2326,4.752087221,1.775117196,502370.8837,1.034152878,1.851954037,523173.6047,1.171148986,9.71E-07,9.52E-05,7.79E-06,0.002834673,8.76E-06,0.00292988,0.046511628,0.360465116,0.406976744,3,0.214814815,0.111111111,1.777777778,0.777777778,0.197530864
5514.txt,0.251353117,160,0.268656716,0.134328358,0.014925373,0.134328358,0,0.014925373,0.940298507,0.134328358,0.149253731,1.089552239,1.358208955,11.91044776,8.671641791,266.5373134,278.4477612,0.076780464,8037.985075,0.085540627,2.030939624,187319.5075,4.440384889,1.843189416,447473.1343,0.868490756,1.91996988,455511.1194,0.954031383,1.08E-06,8.99E-05,5.37E-06,0.003096675,6.45E-06,0.003186601,0.029850746,0.194029851,0.223880597,2.714285714,0.17755102,-0.040816327,1.142857143,0.619047619,-0.265306122
5515.txt,0.291288286,158,0.456140351,0.157894737,0.070175439,0.087719298,0.01754386,0.070175439,0.947368421,0.087719298,0.157894737,1.105263158,1.561403509,18.03508772,12.22807018,138.0877193,156.122807,0.458307617,94274.42105,0.411972626,3.040994299,166141.2281,4.396577063,0.196402856,240056.1053,0.542976499,0.654710473,334330.5263,0.954949125,1.40E-06,0.000168039,3.39E-06,0.001428335,4.79E-06,0.001596375,0.157894737,0.210526316,0.368421053,3.833333333,0.304761905,-0.027777778,1.5,0.833333333,0.083333333
5518.txt,0.89081558,162,0.308823529,0.029411765,0,0.029411765,0.058823529,0,1.044117647,0.029411765,0.029411765,1.073529412,1.382352941,0,13.64705882,79.17647059,79.17647059,0,0,0,1.253874587,174839.8529,4.831371738,0.096774682,113650.4706,0.193736753,0.096774682,113650.4706,0.193736753,0,0,1.39E-06,0.000831508,1.39E-06,0.000831508,0,0.044117647,0.044117647,2.428571429,0.153571429,-0.367346939,0.285714286,0.285714286,-0.673469388
5519.txt,-2.485196187,168,0.373333333,0.213333333,0.106666667,0.12,0.04,0.106666667,0.84,0.146666667,0.253333333,1.093333333,1.466666667,34.33333333,10.46666667,194.6533333,228.9866667,0.311281204,111124.1733,0.62528068,9.542353019,133777.6667,3.808612004,2.332559524,399956.36,0.934841775,2.643840728,511080.5333,1.560122455,1.94E-06,0.00025336,4.17E-06,0.001944487,6.11E-06,0.002197847,0.226666667,0.373333333,0.6,3.375,0.2625,-0.578125,2.375,1,0.421875
5520.txt,-0.30538342,192,0.333333333,0.08045977,0.034482759,0.068965517,0.011494253,0.034482759,0.988505747,0.091954023,0.126436782,1.114942529,1.448275862,9.034482759,18.45977011,143.8045977,152.8390805,1.140418621,56843.66667,0.213656849,3.815743591,163205.1379,4.577403895,0.966703381,264597.3333,0.580977192,2.107122002,321441,0.794634041,3.03E-07,7.46E-05,3.39E-06,0.001328241,3.69E-06,0.001402821,0.068965517,0.24137931,0.310344828,3.333333333,0.247619048,-0.407407407,1.222222222,0.555555556,0.135802469
5521.txt,1.546966393,180,0.301369863,0.082191781,0,0.082191781,0.068493151,0,1.068493151,0.082191781,0.082191781,1.150684932,1.452054795,0,13.49315068,64.15068493,64.15068493,0,0,0,7.420476263,168831.9726,4.978861243,0.939961347,133309.3425,0.48217052,0.939961347,133309.3425,0.48217052,0,0,1.30E-05,0.000645463,1.30E-05,0.000645463,0,0.246575342,0.246575342,2.625,0.220833333,-0.046875,0.75,0.5,-0.15625
5522.txt,0.518664892,142,0.306451613,0.048387097,0.016129032,0.032258065,0.032258065,0.016129032,1,0.032258065,0.048387097,1.048387097,1.35483871,0.177419355,16.96774194,43.38709677,43.56451613,0,230.483871,0.067016649,2.325770591,203050.4355,4.802484911,0.073343286,72997.14516,0.200070475,0.073343286,73227.62903,0.267087124,0,0,1.08E-06,0.000508315,1.08E-06,0.000508315,0.080645161,0.048387097,0.129032258,3.285714286,0.228571429,-0.102040816,0.428571429,0.285714286,-0.510204082
5524.txt,-0.168397385,189,0.363636364,0.060606061,0,0.060606061,0.015151515,0,1.015151515,0.060606061,0.060606061,1.075757576,1.439393939,0,11.98484848,119.8484848,119.8484848,0,0,0,1.403675795,134844.9848,4.848338883,0.165424308,220164.0909,0.39533364,0.165424308,220164.0909,0.39533364,0,0,1.87E-06,0.001191429,1.87E-06,0.001191429,0,0.136363636,0.136363636,2.571428571,0.166666667,-0.346938776,0.428571429,0.238095238,-0.653061224
5525.txt,0.152270485,179,0.414285714,0.057142857,0.028571429,0.042857143,0.028571429,0.028571429,1.014285714,0.042857143,0.071428571,1.085714286,1.5,6.528571429,14.12857143,96.18571429,102.7142857,0.018552876,23829.27143,0.166379809,5.548580122,205681.9,4.984831418,0.083571886,146930.2286,0.279750118,0.102124762,170759.5,0.446129927,5.47E-07,6.62E-05,1.66E-06,0.000913685,2.21E-06,0.000979895,0.042857143,0.1,0.142857143,3.714285714,0.271428571,-0.469387755,0.714285714,0.571428571,-0.469387755
5528.txt,-0.431388566,143,0.448275862,0.034482759,0.034482759,0,0,0.034482759,1,0,0.034482759,1.034482759,1.482758621,6.655172414,10.82758621,0,6.655172414,0.074759368,23660.5,0.19249035,1.01010101,178724.569,4.562828024,0,0,0,0.074759368,23660.5,0.19249035,2.60E-07,5.06E-05,0,0,2.60E-07,5.06E-05,0.068965517,0,0.068965517,2.666666667,0.175,0.111111111,0.333333333,0.333333333,-0.611111111
5530.txt,-0.923925664,175,0.236842105,0.052631579,0.039473684,0.013157895,0,0.039473684,0.855263158,0.013157895,0.052631579,0.907894737,1.144736842,3.618421053,11.80263158,38.13157895,41.75,0,7250.539474,0.205257712,0.553306343,139452.8289,3.730958185,0.121268826,50763.14474,0.086662659,0.121268826,58013.68421,0.291920371,1.94E-06,4.07E-05,5.89E-07,0.000351663,2.53E-06,0.000392318,0.092105263,0.026315789,0.118421053,2.5,0.158333333,-0.5625,0.5,0.5,-0.4375
5531.txt,-0.042496962,159,0.397058824,0.191176471,0.014705882,0.176470588,0.029411765,0.014705882,1.014705882,0.205882353,0.220588235,1.235294118,1.632352941,1.25,13.85294118,192.7205882,193.9705882,0.070028011,874.2941176,0.07020833,7.43803582,137959.1471,4.755565758,1.18323379,233517.1618,1.18460045,1.253261802,234391.4559,1.254808781,5.69E-06,5.23E-05,2.63E-05,0.002115121,3.20E-05,0.002167374,0.029411765,0.529411765,0.558823529,3.428571429,0.246428571,0.06122449,2,0.928571429,-0.142857143
5532.txt,-0.149773849,167,0.295081967,0.032786885,0.016393443,0.016393443,0.06557377,0.016393443,0.93442623,0.016393443,0.032786885,0.967213115,1.262295082,1.754098361,12.24590164,40.75409836,42.50819672,0,3524.819672,0.087417488,3.642515913,175891.7705,4.430890953,0.012534222,63446.44262,0.10799569,0.012534222,66971.2623,0.195413178,7.62E-07,2.53E-05,8.18E-07,0.000488789,1.58E-06,0.000514115,0.049180328,0.016393443,0.06557377,2.857142857,0.185714286,-0.448979592,0.285714286,0.142857143,-0.673469388
5533.txt,-0.317670184,180,0.362068966,0.086206897,0.034482759,0.068965517,0.034482759,0.034482759,1.034482759,0.068965517,0.103448276,1.137931034,1.5,10.06896552,15.01724138,76.43103448,86.5,0.123806473,32687.24138,0.204718835,3.599750586,262551.1897,5.057959444,0.720427625,215174.1207,0.43365243,0.844234098,247861.3621,0.638371265,1.10E-06,0.000130516,1.51E-06,0.00066856,2.61E-06,0.000799075,0.051724138,0.172413793,0.224137931,3,0.204166667,-0.166666667,1,0.5,0.166666667
5534.txt,-0.092406451,143,0.25,0.05,0.033333333,0.016666667,0,0.033333333,0.933333333,0.016666667,0.05,0.983333333,1.233333333,19.26666667,14.18333333,3.4,22.66666667,0.156592122,49015.55,0.201864419,0.656565657,166055.0667,4.362214115,0.016420361,10926.5,0.096943872,0.173012484,59942.05,0.298808291,1.32E-06,0.000141614,2.80E-07,2.83E-05,1.60E-06,0.000169937,0.066666667,0.033333333,0.1,2.5,0.15,-0.083333333,0.5,0.333333333,-0.416666667
5535.txt,0.909419695,153,0.25862069,0.120689655,0,0.120689655,0.017241379,0,1.017241379,0.137931034,0.137931034,1.155172414,1.413793103,0,18.06896552,211.4482759,211.4482759,0,0,0,2.825641613,264297.8103,5.214396818,0.687610588,365105.2759,0.837864961,0.687610588,365105.2759,0.837864961,0,0,5.16E-06,0.002184139,5.16E-06,0.002184139,0,0.293103448,0.293103448,3.166666667,0.225,0.027777778,1.333333333,0.833333333,0.055555556
5536.txt,0.592079662,196,0.381578947,0.105263158,0,0.105263158,0.013157895,0,0.986842105,0.105263158,0.105263158,1.092105263,1.473684211,0,12.78947368,237.0789474,237.0789474,0,0,0,1.330600107,127416.1711,4.618764109,0.473566979,364934.0395,0.683281804,0.473566979,364934.0395,0.683281804,0,0,4.75E-06,0.002727931,4.75E-06,0.002727931,0,0.131578947,0.131578947,2.875,0.195833333,-0.390625,0.875,0.6875,-0.640625
5537.txt,1.316493176,144,0.307692308,0.057692308,0,0.057692308,0,0,1,0.057692308,0.057692308,1.057692308,1.365384615,0,10.17307692,120.3846154,120.3846154,0,0,0,0.765946011,170464.4423,4.665388482,0.217406415,177895.9808,0.372283028,0.217406415,177895.9808,0.372283028,0,0,1.87E-06,0.00106359,1.87E-06,0.00106359,0,0.134615385,0.134615385,2.666666667,0.166666667,0.111111111,0.333333333,0.25,-0.777777778
5539.txt,-0.340544236,188,0.279569892,0.204301075,0.032258065,0.172043011,0.010752688,0.032258065,1.010752688,0.172043011,0.204301075,1.215053763,1.494623656,7.032258065,9.698924731,213.4408602,220.4731183,0.637000493,27475.82796,0.177841261,3.969748241,109159.3548,4.587693154,1.312674365,498639.5699,1.088036108,1.949674857,526115.3978,1.265877369,3.75E-07,6.15E-05,3.57E-06,0.00174754,3.94E-06,0.001809003,0.064516129,0.333333333,0.397849462,2.7,0.17,-0.43,1.9,0.9,-0.31
5540.txt,-1.064285754,174,0.315789474,0.052631579,0.013157895,0.039473684,0,0.013157895,0.934210526,0.039473684,0.052631579,0.986842105,1.302631579,1.407894737,9.894736842,30.63157895,32.03947368,0.359980139,2829.131579,0.070164036,1.050804094,137464.5263,4.313354893,0.292166357,61273.67105,0.192047362,0.652146496,64102.80263,0.262211398,6.12E-07,2.03E-05,9.22E-07,0.000335401,1.53E-06,0.000355729,0.039473684,0.105263158,0.144736842,3.375,0.2625,-0.453125,0.5,0.375,-0.4375
5541.txt,0.075388463,156,0.328767123,0.04109589,0,0.04109589,0.082191781,0,1.054794521,0.04109589,0.04109589,1.095890411,1.424657534,0,10.50684932,8.520547945,8.520547945,0,0,0,4.350196779,429250.1507,5.07957764,0.224637113,22868.91781,0.188539511,0.224637113,22868.91781,0.188539511,0,0,9.23E-07,6.35E-05,9.23E-07,6.35E-05,0,0.150684932,0.150684932,2.75,0.175,-0.40625,0.375,0.375,-0.578125
5542.txt,0.519835494,144,0.326923077,0.115384615,0.019230769,0.096153846,0,0.019230769,0.865384615,0.096153846,0.115384615,0.980769231,1.307692308,6.884615385,15.15384615,171.6346154,178.5192308,0.113122172,46199.76923,0.122704676,1.365301365,214777.2692,4.321768069,0.31737635,408042.3269,0.62378803,0.430498522,454242.0962,0.746492706,1.28E-07,4.75E-05,3.29E-06,0.001512199,3.42E-06,0.001559733,0.038461538,0.230769231,0.269230769,2.833333333,0.25,-0.194444444,1,0.5,-0.166666667
5543.txt,-0.177925262,157,0.278688525,0.098360656,0.049180328,0.081967213,0,0.049180328,0.950819672,0.081967213,0.131147541,1.081967213,1.360655738,15.83606557,8.672131148,179.8852459,195.7213115,1.333793003,17671.42623,0.25583789,3.429671422,114584.8852,4.326051849,2.126286256,260975.918,0.524649002,3.460079259,278647.3443,0.780486892,1.79E-06,0.000141825,4.35E-06,0.001985549,6.14E-06,0.002127374,0.131147541,0.147540984,0.278688525,2.285714286,0.128571429,-0.387755102,1.142857143,0.571428571,-0.12244898
5544.txt,0.605469731,153,0.423076923,0.019230769,0,0.019230769,0.019230769,0,1.019230769,0.019230769,0.019230769,1.038461538,1.461538462,0,9.230769231,55.73076923,55.73076923,0,0,0,0.857475858,165985.4615,4.782737135,0.219723321,74192.28846,0.12666081,0.219723321,74192.28846,0.12666081,0,0,8.62E-07,0.000513969,8.62E-07,0.000513969,0,0.038461538,0.038461538,2.666666667,0.166666667,-0.055555556,0.166666667,0.166666667,-0.805555556
5545.txt,0.493708415,141,0.375,0.142857143,0.017857143,0.125,0.017857143,0.017857143,0.946428571,0.125,0.142857143,1.089285714,1.464285714,0.285714286,14.125,271.3214286,271.6071429,0,2076.089286,0.09045418,7.729273241,203008.5893,4.417281523,1.683161399,469496.3214,0.808418591,1.683161399,471572.4107,0.898872771,0,0,8.89E-06,0.003004237,8.89E-06,0.003004237,0.035714286,0.25,0.285714286,3.166666667,0.238888889,0.194444444,1.333333333,0.666666667,-0.111111111
5546.txt,-0.399489251,181,0.310810811,0.040540541,0,0.040540541,0.013513514,0,0.986486486,0.067567568,0.067567568,1.054054054,1.364864865,0,13.68918919,102.1621622,102.1621622,0,0,0,3.337620772,141900.6757,4.536215364,0.385641705,183922.7162,0.424181104,0.385641705,183922.7162,0.424181104,0,0,1.66E-06,0.00084342,1.66E-06,0.00084342,0,0.135135135,0.135135135,2.875,0.20625,-0.390625,0.625,0.375,-0.546875
5547.txt,-0.799487257,181,0.285714286,0.12987013,0.064935065,0.090909091,0,0.064935065,0.961038961,0.090909091,0.155844156,1.116883117,1.402597403,9.571428571,15.68831169,150.3246753,159.8961039,0.531197181,31105.24675,0.338764917,2.620215283,250870.7662,4.856481145,1.465176173,406838.2987,0.595508344,1.996373354,437943.5455,0.934273261,6.14E-06,0.000114361,2.27E-06,0.001131574,8.41E-06,0.001245935,0.194805195,0.220779221,0.415584416,2.75,0.180357143,-0.40625,1.375,0.732142857,0.171875
5548.txt,-1.11705484,178,0.307692308,0.046153846,0.015384615,0.030769231,0.015384615,0.015384615,0.938461538,0.030769231,0.046153846,0.984615385,1.292307692,0.769230769,18.58461538,82.83076923,83.6,0.156985871,3200.707692,0.081817836,2.266335815,190098.4154,4.635017543,0.110981815,118895.8769,0.20267845,0.267967686,122096.5846,0.284496286,7.40E-08,2.38E-06,1.46E-06,0.000869886,1.53E-06,0.000872262,0.030769231,0.046153846,0.076923077,3.428571429,0.257142857,-0.081632653,0.428571429,0.428571429,-0.510204082
5549.txt,-1.097408615,185,0.418918919,0.081081081,0.027027027,0.081081081,0.027027027,0.027027027,0.918918919,0.081081081,0.108108108,1.027027027,1.445945946,8,11.47297297,85.37837838,93.37837838,1.209344938,12232.56757,0.15285728,6.064520403,479985.8919,4.564572399,1.75462079,119287.3919,0.484370853,2.963965728,131519.9595,0.637228133,1.79E-06,0.00012526,8.83E-06,0.000895612,1.06E-05,0.001020873,0.081081081,0.27027027,0.351351351,3.375,0.2375,0.171875,0.875,0.5625,-0.765625
